trimestre,region,sexo,nivel_educativo,ocupados_informales,ocupados_formales,ocupados_totales,tasa_informal
2023Q2,Ñuble,Mujeres,Media incompleta,4412,7067,11479,0.3843540378081714
2023Q3,Ñuble,Mujeres,Media incompleta,3554,8273,11827,0.3004988585440095
2023Q4,Ñuble,Mujeres,Media incompleta,3066,4179,7245,0.4231884057971014
2024Q1,Ñuble,Mujeres,Media incompleta,1724,3210,4934,0.3494122415889744
2024Q2,Ñuble,Mujeres,Media incompleta,6351,8330,14681,0.4325999591308494
2024Q3,Ñuble,Mujeres,Media incompleta,2081,2690,4771,0.4361769021169566
2024Q4,Ñuble,Mujeres,Media incompleta,2749,4710,7459,0.368548062742995
2023Q1,Ñuble,Mujeres,Media completa,4724,9207,13931,0.3390998492570526
2023Q2,Ñuble,Mujeres,Media completa,4295,4312,8607,0.4990124317416056
2023Q3,Ñuble,Mujeres,Media completa,5467,8384,13851,0.3947007436286189
2023Q4,Ñuble,Mujeres,Media completa,4742,6178,10920,0.4342490842490842
2024Q1,Ñuble,Mujeres,Media completa,6695,10091,16786,0.398844274991064
2024Q2,Ñuble,Mujeres,Media completa,4986,7313,12299,0.4053988129116188
2024Q3,Ñuble,Mujeres,Media completa,5226,11361,16587,0.3150660155543497
2024Q4,Ñuble,Mujeres,Media completa,4663,6972,11635,0.4007735281478298
2023Q1,Ñuble,Mujeres,Superior incompleta,3554,5156,8710,0.4080367393800229
2023Q2,Ñuble,Mujeres,Superior incompleta,7403,9786,17189,0.4306824131712141
2023Q3,Ñuble,Mujeres,Superior incompleta,4746,9623,14369,0.3302943837427796
2023Q4,Ñuble,Mujeres,Superior incompleta,1443,2854,4297,0.3358156853618804
2024Q1,Ñuble,Mujeres,Superior incompleta,3480,5634,9114,0.3818301514154049
2024Q2,Ñuble,Mujeres,Superior incompleta,3497,7083,10580,0.3305293005671078
2024Q3,Ñuble,Mujeres,Superior incompleta,2921,5268,8189,0.3566980095249725
2024Q4,Ñuble,Mujeres,Superior incompleta,9666,8547,18213,0.5307198155163894
2023Q1,Ñuble,Mujeres,Superior completa,1644,1740,3384,0.4858156028368794
2023Q2,Ñuble,Mujeres,Superior completa,1450,2062,3512,0.4128701594533029
2023Q3,Ñuble,Mujeres,Superior completa,1187,3071,4258,0.278769375293565
2023Q4,Ñuble,Mujeres,Superior completa,6781,7145,13926,0.4869309205802097
2024Q1,Ñuble,Mujeres,Superior completa,4737,7976,12713,0.3726107134429324
2024Q2,Ñuble,Mujeres,Superior completa,8094,8114,16208,0.4993830207305034
2024Q3,Ñuble,Mujeres,Superior completa,974,2350,3324,0.293020457280385
2024Q4,Ñuble,Mujeres,Superior completa,4245,6037,10282,0.4128574207352655
